text,label
"From: Northbridge Bank <no-reply@orgmail.com>
Subject: Welcome to Our Service!
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.orgmail.com/secure

Ref ID: 233391

Best regards,
Sarah",safe
"From: Orbit Retail <no-reply@company.com>
Subject: Weekly Team Standup Notes
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://www.company.com/secure

Ref ID: 530819

Regards,
Customer Support",safe
"From: Ivory Logistics <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.workspace.io/verify

Ref ID: 839719

Cheers,
Mike",safe
"From: Meridian Health <no-reply@support-update.xyz>
Subject: You Have Won a Prize! Claim Now
Congratulations! You have been selected to receive a $120 gift card. Claim your reward now by visiting http://91.133.53.19/login before it expires.

Ref ID: 178645

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Your Order Has Shipped
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://teamhub.net/verify

Thanks,
The Team",safe
"From: Vantage Systems <no-reply@workspace.io>
Subject: Your Monthly Newsletter
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://workspace.io/verify

Ref ID: 124085

Best,
Alex",safe
"From: Meridian Health <no-reply@secure-verify.info>
Subject: Your Password Has Expired - Reset Immediately
Your account has been temporarily suspended due to unusual activity. Please login immediately at https://www.secure-verify.info/confirm to restore access.",phishing
"From: Ivory Logistics <no-reply@company.com>
Subject: Your Flight Itinerary Confirmation
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.company.com/verify

Best regards,
Sarah",safe
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Your Order Has Shipped
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://teamhub.net/confirm

Ref ID: 317877

Cheers,
Mike",safe
"From: Northbridge Bank <no-reply@billing-check.click>
Subject: You Have Won a Prize! Claim Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://www.billing-check.click/verify

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Orbit Retail <no-reply@workspace.io>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/login

Ref ID: 487896

Best,
Alex",safe
"From: Orbit Retail <no-reply@teamhub.net>
Subject: Invoice #4521 for Your Recent Purchase
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://teamhub.net/verify

Ref ID: 361728

Best,
Alex",safe
"From: Northbridge Bank <no-reply@support-update.xyz>
Subject: Payment Failed - Update Your Billing Info
IMPORTANT: Your tax refund of $1845 is pending. Provide your bank details at http://80.206.73.159/secure to receive the deposit immediately.

Ref ID: 447596

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@support-update.xyz>
Subject: Action Required: Verify Your Identity Now
Dear Fatima, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://www.support-update.xyz/update

Ref ID: 465962

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Orbit Retail <no-reply@support-update.xyz>
Subject: Action Required: Verify Your Identity Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: https://support-update.xyz/verify

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Zenith Cloud <no-reply@company.com>
Subject: Your Monthly Newsletter
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.company.com/update

Thanks,
The Team",safe
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: Action Required: Verify Your Identity Now
Congratulations! You have been selected to receive a $120 gift card. Claim your reward now by visiting http://www.login-confirm.tk/update before it expires.

Our security team requires immediate confirmation.",phishing
"From: Zenith Cloud <no-reply@login-confirm.tk>
Subject: Payment Failed - Update Your Billing Info
Your mailbox has exceeded its storage limit. Click http://21.4.70.170/login now to upgrade your storage and avoid losing your emails permanently.

Ref ID: 558976

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@secure-verify.info>
Subject: Urgent: Your Account Will Be Suspended
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://196.72.178.80/login.

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.orgmail.com/update

Best regards,
Sarah",safe
"From: Northbridge Bank <no-reply@orgmail.com>
Subject: Your Order Has Shipped
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://orgmail.com/login

Thanks,
The Team",safe
"From: Zenith Cloud <no-reply@orgmail.com>
Subject: Your Flight Itinerary Confirmation
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://orgmail.com/confirm

Best regards,
Sarah",safe
"From: Vantage Systems <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Your mailbox has exceeded its storage limit. Click http://www.billing-check.click/secure now to upgrade your storage and avoid losing your emails permanently.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Vantage Systems <no-reply@account-alert.click>
Subject: Action Required: Verify Your Identity Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://170.39.38.229/verify

Ref ID: 710156",phishing
"From: Orbit Retail <no-reply@orgmail.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.orgmail.com/account

Ref ID: 681440

Thanks,
The Team",safe
"From: Zenith Cloud <no-reply@account-alert.click>
Subject: Security Alert - Unusual Login Detected
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://142.145.40.65/confirm

Ref ID: 755383

Our security team requires immediate confirmation.",phishing
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://teamhub.net/verify

Best,
Alex",safe
"From: Zenith Cloud <no-reply@secure-verify.info>
Subject: Action Required: Verify Your Identity Now
IMPORTANT: Your tax refund of $1590 is pending. Provide your bank details at http://www.secure-verify.info/update to receive the deposit immediately.

Ref ID: 916964

This link will expire soon. Act now to avoid losing access.",phishing
"From: Meridian Health <no-reply@workspace.io>
Subject: Welcome to Our Service!
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.workspace.io/update

Ref ID: 676967

Cheers,
Mike",safe
"From: Ivory Logistics <no-reply@billing-check.click>
Subject: You Have Won a Prize! Claim Now
Dear Wei, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://www.billing-check.click/confirm",phishing
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Your Flight Itinerary Confirmation
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://orgmail.com/confirm

Ref ID: 196407

Best regards,
Sarah",safe
"From: Northbridge Bank <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://27.195.112.174/secure.

Our security team requires immediate confirmation.",phishing
